handle,title,vendor,status,word_count,chatgpt_markup,has_vintage,admin_url
sandeman-founders-port,Sandeman | Porto Founder's Reserve  - A Ruby Port Wine,UMG,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9733343412471
la-palazzetta-brunello-di-montalcino-docg-2019,La Palazzetta | Brunello di Montalcino DOCG,Fyxx | La Palazzetta,done,242,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/9733961810167
la-palazzetta-rosso-di-montalcino-doc,La Palazzetta | Rosso di Montalcino DOC,Fyxx | La Palazzetta,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9733962203383
chateau-mouton-rothschild-pauillac,Château Mouton Rothschild | Pauillac,Bulos Y Zumot & Co. L.L.C,done,300,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782844686583
maison-joseph-drouhin-charmes-chambertin-grand-cru,Maison Joseph Drouhin | Charmes-Chambertin Grand Cru,Bulos Y Zumot & Co. L.L.C,done,304,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782848258295
chateau-st-thomas-pinot-noir,Château St. Thomas | Pinot Noir,Bulos Y Zumot & Co. L.L.C,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782858580215
fleur-de-mons-margaux,Fleur de Mons | Margaux,Bulos Y Zumot & Co. L.L.C,done,200,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782883680503
hacienda-de-arinzano-tempranillo,Hacienda de Arínzano | Tempranillo,Bulos Y Zumot & Co. L.L.C,done,251,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782890430711
chateau-st-thomas-les-emirs,Château St. Thomas | Les Émirs,Bulos Y Zumot & Co. L.L.C,done,237,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782896984311
domaine-clavel-cotes-du-rhone-regulus-red,"Domaine Clavel | Côtes du Rhône ""Regulus"" Red",Bulos Y Zumot & Co. L.L.C,done,189,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782903111927
castillo-de-aresan-tempranillo,Castillo de Aresan | Tempranillo,Bulos Y Zumot & Co. L.L.C,not_done,234,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782909108471
chateau-haut-mouleyre-bordeaux-rose,Château Haut Mouleyre | Bordeaux Rosé,Bulos Y Zumot & Co. L.L.C,done,191,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782916808951
chateau-dyquem-y,Château d'Yquem | Y,Bulos Y Zumot & Co. L.L.C,done,249,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782926115063
hacienda-de-arinzano-chardonnay,Hacienda de Arínzano | Chardonnay,Bulos Y Zumot & Co. L.L.C,done,259,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782930702583
domaine-clavel-cotes-du-rhone-regulus-white,"Domaine Clavel | Côtes du Rhône ""Regulus"" White",Bulos Y Zumot & Co. L.L.C,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782934700279
chateau-st-thomas,Château St. Thomas,Bulos Y Zumot & Co. L.L.C,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9782948495607
veuve-clicquot-rose,Veuve Clicquot | Rosé,Khalaf Stores,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9820091416823
veuve-clicquot-rich,Veuve Clicquot | Rich,Khalaf Stores,done,237,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9820092596471
te-koko-sauvignon-blanc,Cloudy Bay | Te Koko Sauvignon Blanc,UMG,done,265,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9820163965175
broc-cellars-love-red,Broc Cellars | Love Red,Fyxx | Les Caves de Pyrene,done,213,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852117680375
broc-cellars-wirth-vineyard-zinfandel,Broc Cellars | Wirth Vineyard Zinfandel,Fyxx | Les Caves de Pyrene,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852125905143
broc-cellars-love-white,Broc Cellars | Love White,Fyxx | Les Caves de Pyrene,done,219,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852132425975
ballena-del-sur-malbec,La Agricola | Ballena Del Sur - Malbec,Fyxx | Les Caves de Pyrene,done,189,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852141535479
la-agricola-ballena-del-sur-semillon-torrontes,La Agricola | Ballena Del Sur - Semillon Torrontes,Fyxx | Les Caves de Pyrene,done,193,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852150415607
juravinum-le-glanon-chardonnay,Juravinum | Le Glanon - Chardonnay,Fyxx | Les Caves de Pyrene,done,190,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852179808503
juravinum-le-glanon-savagnin,Juravinum | Le Glanon - Savagnin,Fyxx | Les Caves de Pyrene,done,188,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852183740663
juravinum-le-glanon-trousseau,Juravinum | Le Glanon - Trousseau,Fyxx | Les Caves de Pyrene,done,206,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852185968887
chateau-du-cedre-l-juveniles-cahors-malbec,Château du Cèdre | 'Juveniles' Cahors Malbec,Fyxx | Château du Cèdre,done,216,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852192325879
camille-guillaume-boillot-bourgogne-blanc-corvee-aux-moines,"Domaine Derain | Bourgogne Blanc ""Corvée aux Moines""",Fyxx | Les Caves de Pyrene,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852204450039
domaine-de-la-borde-arbois-pupillin-vin-jaune,"Domaine De La Borde | Arbois-Pupillin Vin ""Jaune""",Fyxx | Les Caves de Pyrene,done,282,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852244164855
cantine-rallo-maremosso-bianco-catarratto,Cantine Rallo | Maremosso Bianco Catarratto,Fyxx | Les Caves de Pyrene,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852399321335
catherine-dominique-derain-saint-aubin-le-ban-rouge,"Domaine Derain | Saint-Aubin ""Le Ban"" Rouge",Fyxx | Les Caves de Pyrene,done,224,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852408103159
catherine-dominique-derain-saint-aubin-blanc,Domaine Derain | Saint-Aubin Blanc - Chardonnay,Fyxx | Les Caves de Pyrene,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852418359543
catherine-dominique-derain-gevrey-chambertin-en-vosne,Domaine Derain | Gevrey-Chambertin En Vosne,Fyxx | Les Caves de Pyrene,done,233,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852432515319
domaine-derain-en-remilly-premier-cru,Domaine Derain | En Remilly Premier Cru,Fyxx | Les Caves de Pyrene,done,231,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852448735479
domaine-derain-pommard-les-petit-noizons,Domaine Derain | Pommard Les Petit Noizons,Fyxx | Les Caves de Pyrene,done,222,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852453290231
domaine-derain-bourgogne-les-riaux-rouge,"Domaine Derain | Bourgogne ""Les Riaux"" Rouge",Fyxx | Les Caves de Pyrene,done,218,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9852454600951
la-rioja-alta-el-camino,La Rioja Alta | El Camino,Fyxx | La Rioja Alta,done,273,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9861840666871
moet-chandon-moet-imperial,Moët & Chandon | Moët Impérial,Saad Abu Jaber & Sons,done,194,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862091735287
moet-chandon-rose-imperial,Moët & Chandon | Rosé Impérial,Saad Abu Jaber & Sons,done,165,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862091964663
krug-champagne-rose-29eme-edition,Krug Champagne | Rosé,Khalaf Stores,done,236,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862158582007
krug-champagne-grande-cuvee-173eme-edition,Krug Champagne | Grande Cuvée,Khalaf Stores,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862161203447
dom-perignon-rose,Dom Pérignon | Rosé,Saad Abu Jaber & Sons,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862172475639
chateau-d-esclans-whispering-angel-rose,Château d’Esclans | Whispering Angel Rosé,Khalaf Stores,done,204,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862174572791
gerard-bertrand-chateau-villemajou-corbieres-boutenac,Gérard Bertrand | Château Villemajou - Corbières Boutenac,Bulos Y Zumot & Co. L.L.C,done,222,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862180372727
gerard-bertrand-chateau-villemajou-corbieres,Gérard Bertrand | Château Villemajou - Corbières,Bulos Y Zumot & Co. L.L.C,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862180536567
gerard-bertrand-an-118-coteaux-de-narbonne,"Gérard Bertrand | ""An 118"" Coteaux De Narbonne Rouge",Bulos Y Zumot & Co. L.L.C,done,197,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862180667639
gerard-bertrand-an-118-coteaux-de-narbonne-blanc,"Gérard Bertrand | ""An 118"" Coteaux De Narbonne Blanc",Bulos Y Zumot & Co. L.L.C,done,190,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862180733175
gerard-bertrand-cote-des-roses-chardonnay,Gérard Bertrand | Côte des Roses - Chardonnay,Bulos Y Zumot & Co. L.L.C,done,195,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862180995319
gerard-bertrand-c-ote-des-roses-pinot-noir,Gérard Bertrand | Côte des Roses - Pinot Noir,Bulos Y Zumot & Co. L.L.C,done,205,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862181060855
gerard-bertrand-cote-des-roses-sauvignon-blanc,Gérard Bertrand | Côte des Roses - Sauvignon Blanc,Bulos Y Zumot & Co. L.L.C,done,187,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862181093623
gerard-bertrand-an-1130-cite-de-carcassonne,"Gérard Bertrand | ""An 1130"" Cité De Carcassonne - Chardonnay",Bulos Y Zumot & Co. L.L.C,done,234,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862181552375
wine-gerard-bertrand-an-1130-cite-de-carcassonne-merlot,"Gérard Bertrand | ""An 1130"" Cité De Carcassonne - Merlot",Bulos Y Zumot & Co. L.L.C,done,242,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862181781751
dom-perignon-brut,Dom Pérignon | Brut,Saad Abu Jaber & Sons,done,237,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9862190301431
valli-unite-brut-the-beast,Valli Unite | BRUT & The Beast,Fyxx | Les Caves de Pyrene,done,260,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9878058434807
louis-jadot-meursault,Louis Jadot | Meursault,Bulos Y Zumot & Co. L.L.C,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9908242710775
bera-vittorio-e-figli-ninet,Bera Vittorio e Figli | Ninét,Fyxx | Les Caves de Pyrene,done,247,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9973479276791
louis-jadot-corton-charlemagne-grand-cru,Louis Jadot | Corton-Charlemagne Grand Cru,Bulos Y Zumot & Co. L.L.C,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9981920936183
corte-giara-valpolicella,Corte Giara | Valpolicella,UMG,done,201,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008662245623
corte-giara-recioto-valpolicella,Corte Giara | Recioto della Valpolicella,UMG,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008662409463
beronia-crianza,Beronia | Crianza,UMG,done,218,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008662507767
beronia-reserva,Beronia | Reserva,UMG,done,216,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008662540535
vinas-del-vero-chardonnay-sauv-blanc,Viñas del Vero | Luces Macabeo - Chardonnay,UMG,done,198,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008663392503
7-vinas-del-vero-chardonnay,Viñas del Vero | Luces Tempranillo - Cabernet Sauvignon,UMG,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008663458039
vinas-del-vero-luces-premium-chardonnay-sau,Viñas del Vero | Luces Premium Chardonnay - Sauvignon,UMG,done,200,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008663752951
gazela-vvb-white-wine-75cl,Gazela | Vinho Verde Branco,UMG,done,214,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10008663851255
domaine-des-berthiers-pouilly-fume-cuvee-deve,Domaine des Berthiers | Pouilly-Fumé Cuvée d'Eve,Fyxx | Les Caves de Pyrene,done,198,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10016098222327
moet-chandon-ice-imperial,Moët & Chandon | Ice Impérial,Saad Abu Jaber & Sons,done,206,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10055020216567
mar-de-frades-finca-monteveiga-albarino,Mar de Frades | Finca Monteveiga Albariño,Bulos Y Zumot & Co. L.L.C,done,324,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060057805047
la-capilla-rueda,La Capilla | Rueda,Bulos Y Zumot & Co. L.L.C,done,283,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060057837815
chateau-latour-martillac-pessac-leognan-blanc,Château Latour Martillac | Pessac-Léognan Blanc,Bulos Y Zumot & Co. L.L.C,done,364,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060060066039
maison-joseph-drouhin-bourgogne-chardonnay-laforet,Maison Joseph Drouhin | Bourgogne Chardonnay Laforêt,Bulos Y Zumot & Co. L.L.C,done,313,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060060197111
arinzano-pureza-chardonnay,Arínzano | Pureza Chardonnay,Bulos Y Zumot & Co. L.L.C,done,446,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060060655863
gerard-bertrand-an-1618-picpoul-de-pinet,"Gérard Bertrand | ""An 1618"" Picpoul De Pinet",Bulos Y Zumot & Co. L.L.C,done,324,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060061901047
castello-di-albola-le-fagge-toscana-bianco,Castello di Albola | Le Fagge Toscana Bianco,Bulos Y Zumot & Co. L.L.C,done,302,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060063047927
maison-joseph-drouhin-saint-veran,Maison Joseph Drouhin | Saint-Véran,Bulos Y Zumot & Co. L.L.C,done,333,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/10060063211767
